AUDCADvall,NZDCADvall,GBPUSDvall,AUDUSDvall,AUDJPYvall,CHFJPYvall,USDHKDvall,EURNZD^all,EURAUD^all
AUDCADvall,NZDCADvall,GBPUSDvall,AUDUSDvall,AUDJPYvall,CHFJPYvall,USDHKDvall,EURNZD^all,EURAUD^all
AUDCADvall,AUDUSDvall,NZDCADvall,NZDUSDvall,GBPAUD^all
AUDCADvall,AUDUSDvall,NZDUSDvall,NZDCADvall,AUDJPYvall,AUDCHFvall,CHFJPYvall,GBPNZD^all,EURAUD^all,GBPAUD^all
AUDCADvall,AUDCHFvall,AUDJPYvall,NZDCADvall,AUDUSDvall,NZDJPYvall,NZDUSDvall,GBPUSDvall,GBPAUD^all,EURNZD^all,EURAUD^all
AUDJPYvall,GBPAUD^all,USDRUB^all
AUDCADvall,AUDCHFvall,AUDJPYvall,AUDUSDvall,EURAUD^all,GBPAUD^all
AUDCADvall,NZDUSDvall,AUDUSDvall,NZDCADvall,AUDCHFvall,XAGUSDvall,EURNZD^all,GBPNZD^all,EURAUD^all,USDCAD^all,GBPAUD^all
CADCHFvall,NZDCADvall,AUDCHFvall,AUDUSDvall,NZDUSDvall,GBPUSDvall,GBPNZD^all,EURNZD^all,GBPAUD^all,USDCAD^all
CADCHFvall,NZDUSDvall,AUDCHFvall,AUDUSDvall,NZDJPYvall,GBPUSDvall,GBPNZD^all,EURNZD^all,EURCAD^all,USDCAD^all
GBPUSDvall,GBPCHFvall,NZDCADvall
GBPUSDvall,XAGUSDvall
GBPUSDvall
GBPUSDvall,XAGUSDvall
GBPUSDvall,XAGUSDvall
GBPUSDvall,XAGUSDvall
XAGUSDvall,AUDCADvall,GBPUSDvall,GBPCHFvall
XAGUSDvall
XAGUSDvall



AUDCADvall
AUDCADvall,AUDCHFvall,AUDUSDvall,CADCHFvall,GBPCHFvall,AUDJPYvall,USDCAD^all,GBPAUD^all,EURAUD^all
AUDCADvall,AUDCHFvall,AUDUSDvall,AUDJPYvall,CADCHFvall,GBPCHFvall,GBPUSDvall,GBPAUD^all,USDCAD^all,EURAUD^all
AUDUSDvall,AUDCADvall,AUDCHFvall,AUDJPYvall,CADCHFvall,GBPCHFvall,USDCAD^all,GBPAUD^all,EURAUD^all
CADCHFvall,AUDCADvall,AUDCHFvall,AUDUSDvall,GBPCHFvall,GBPAUD^all,EURAUD^all
XAGUSDvall,AUDCHFvall

XAGUSDvall,USDCAD^all
AUDCADvall,AUDUSDvall,XAGUSDvall,AUDCHFvall,USDCAD^all,GBPAUD^all
AUDCADvall,AUDCHFvall,AUDUSDvall,AUDJPYvall,USDHKDvall,GBPAUD^all,EURAUD^all
GBPUSDvall,GBPCHFvall,USDCAD^all
USDHKDvall,GBPUSDvall,GBPCHFvall
USDHKDvall,GBPUSDvall,AUDUSDvall
XAGUSDvall,USDHKDvall
XAGUSDvall,AUDUSDvall,CADCHFvall,USDHKDvall,USDCAD^all
USDCAD^all
AUDJPYvall,XAGUSDvall,AUDCHFvall,GBPAUD^all
AUDUSDvall,XAGUSDvall,AUDJPYvall,AUDCHFvall,CADCHFvall,USDCAD^all,EURCAD^all,EURAUD^all,GBPAUD^all
AUDCADvall,AUDCHFvall,AUDJPYvall,AUDUSDvall,XAGUSDvall,CADCHFvall,USDHKDvall,EURCAD^all,GBPAUD^all,USDCAD^all,EURAUD^all
AUDCHFvall,CADCHFvall,USDHKDvall,GBPAUD^all,EURCAD^all,EURAUD^all
CADCHFvall,USDHKDvall,GBPCHFvall
GBPCHFvall,USDHKDvall
CADCHFvall
EURCAD^all




XAGUSDvall
XAGUSDvall,GBPUSDvall
XAGUSDvall,GBPUSDvall
XAGUSDvall,USDRUB^all
AUDCHFvall,AUDJPYvall,EURCAD^all,USDRUB^all,EURAUD^all
XAGUSDvall,AUDJPYvall,AUDUSDvall,EURCAD^all,EURAUD^all
XAGUSDvall,AUDCADvall,AUDJPYvall,AUDUSDvall,EURCAD^all,GBPAUD^all
GBPUSDvall,USDHKDvall,USDCAD^all,USDRUB^all
GBPUSDvall,USDHKDvall,USDRUB^all,USDCAD^all
GBPUSDvall,CHFJPYvall,NZDUSDvall,USDCAD^all,USDRUB^all
GBPUSDvall,NZDUSDvall,NZDJPYvall,AUDUSDvall,GBPCHFvall,AUDCADvall,EURAUD^all,EURCAD^all,USDRUB^all
EURJPYvall,GBPUSDvall,CHFJPYvall
GBPUSDvall,USDHKDvall,CHFJPYvall,EURJPYvall
EURJPYvall,USDHKDvall,CHFJPYvall
AUDJPYvall,AUDUSDvall,NZDUSDvall,NZDJPYvall,USDRUB^all,USDCAD^all
AUDJPYvall,AUDUSDvall,NZDUSDvall,NZDJPYvall,AUDCADvall,NZDCADvall,AUDCHFvall,USDHKDvall,GBPNZD^all,EURNZD^all,EURAUD^all,USDRUB^all,GBPAUD^all
AUDCADvall,AUDCHFvall,AUDJPYvall,AUDUSDvall,NZDJPYvall,NZDUSDvall,EURJPYvall,NZDCADvall,USDHKDvall,CHFJPYvall,GBPAUD^all,EURNZD^all,USDCAD^all,EURCAD^all,EURAUD^all,GBPNZD^all
AUDCADvall,AUDCHFvall,GBPUSDvall,AUDUSDvall,AUDJPYvall,NZDJPYvall,GBPCHFvall,EURNZD^all,EURCAD^all,EURAUD^all,USDRUB^all
AUDCHFvall,AUDJPYvall,GBPUSDvall,USDRUB^all,EURCAD^all
AUDCADvall,AUDJPYvall,AUDUSDvall,NZDUSDvall,GBPUSDvall,NZDJPYvall,EURJPYvall,CHFJPYvall,NZDCADvall,EURAUD^all,GBPAUD^all,USDCAD^all,USDRUB^all
AUDCADvall,AUDJPYvall,AUDUSDvall,NZDUSDvall,NZDJPYvall,GBPUSDvall,XAGUSDvall,AUDCHFvall,EURJPYvall,CHFJPYvall,GBPCHFvall,GBPAUD^all,EURNZD^all,EURCAD^all,EURAUD^all
GBPUSDvall,USDHKDvall,NZDCADvall
XAUUSDvall,USDHKDvall,XAGUSDvall,EURAUD^all,USDCAD^all
AUDCADvall,NZDUSDvall,NZDJPYvall,NZDCADvall,GBPUSDvall,XAUUSDvall,AUDCHFvall,AUDJPYvall,AUDUSDvall,USDHKDvall,XAGUSDvall,EURJPYvall,GBPAUD^all,EURNZD^all,EURAUD^all,USDRUB^all
XAUUSDvall,NZDCADvall,XAGUSDvall,USDHKDvall,NZDUSDvall,GBPUSDvall,AUDCADvall,EURUSDvall,AUDUSDvall,CHFJPYvall,NZDJPYvall
XAUUSDvall,GBPUSDvall,XAGUSDvall,USDHKDvall,NZDUSDvall,NZDJPYvall,EURJPYvall,EURUSDvall,CHFJPYvall,NZDCADvall,AUDUSDvall,EURNZD^all
XAUUSDvall--18.0,NZDUSDvall--18.0,AUDJPYvall--18.0,NZDJPYvall--18.0,AUDUSDvall--18.0,NZDCADvall--18.0,EURJPYvall--18.0,AUDCADvall--17.0,EURUSDvall--16.0,USDHKDvall--16.0,CHFJPYvall--16.0,XAGUSDvall--15.0,GBPUSDvall--15.0,EURAUD^all-15.0,EURNZD^all-16.0,USDCAD^all-16.0,GBPAUD^all-18.0,USDRUB^all-18.0
EURUSDvall--18.0,NZDUSDvall--18.0,AUDUSDvall--18.0,NZDCADvall--18.0,GBPUSDvall--17.0,USDHKDvall--16.0,AUDJPYvall--15.0,NZDJPYvall--15.0,USDCAD^all-15.0,EURAUD^all-15.0,EURNZD^all-16.0
XAUUSDvall--18.0,NZDUSDvall--18.0,NZDJPYvall--18.0,XAGUSDvall--18.0,EURUSDvall--17.0,AUDUSDvall--17.0,CHFJPYvall--16.0,USDHKDvall--16.0,NZDCADvall--16.0,GBPUSDvall--16.0,AUDCADvall--15.0,AUDJPYvall--15.0,GBPNZD^all-15.0,EURNZD^all-16.0,EURAUD^all-16.0,GBPAUD^all-16.0,USDCAD^all-17.0
EURUSDvall--18.0,NZDCADvall--18.0,GBPUSDvall--18.0,NZDUSDvall--17.0,NZDJPYvall--16.0,AUDUSDvall--16.0,USDCAD^all-16.0
